Value	Indegree	Outdegree
481		16			32
482		11			24
483		15			31
484		11			24
485		13			36
486		16			23
487		18			30
488		14			27
489		16			27
490		12			25
491		14			30
492		17			28
493		21			32
494		8			20
495		17			29
496		15			31
497		12			26
498		19			29
499		14			29
500		13			26
501		13			23
502		18			29
503		12			22
504		18			27
505		15			26
506		20			25
507		11			23
508		10			22
509		22			28
510		11			32
511		19			37
512		13			28
513		12			26
514		11			27
515		17			27
516		12			19
517		13			25
518		18			38
519		11			23
520		15			24
521		11			23
522		16			33
523		17			34
524		10			22
525		24			41
526		13			24
527		9			23
528		11			32
529		18			34
530		13			29
531		16			27
532		17			26
533		14			28
534		15			31
535		13			31
536		27			41
537		8			30
538		17			26
539		16			37
540		16			25
541		12			27
542		20			28
543		11			25
544		19			28
545		14			23
546		10			23
547		16			31
548		17			24
549		18			29
550		20			35
551		17			33
552		12			25
553		14			24
554		17			27
555		9			23
556		20			30
557		15			25
558		12			22
559		19			28
560		18			26
561		20			26
562		15			29
563		15			26
564		17			28
565		14			32
566		16			26
567		15			32
568		14			27
569		17			29
570		18			32
571		17			28
572		11			23
573		16			31
574		15			31
575		8			28
576		16			26
577		15			30
578		15			29
579		13			25
580		16			34
581		20			32
582		11			22
583		19			36
584		23			35
585		15			24
586		18			26
587		14			29
588		21			29
589		20			32
590		21			31
591		14			31
592		16			29
593		11			25
594		9			23
595		10			21
596		14			27
597		14			29
598		11			25
599		21			31
600		6			20
601		17			30
602		14			30
603		14			28
604		17			29
605		16			26
606		15			32
607		10			30
608		28			38
609		28			39
610		9			21
611		15			23
612		15			33
613		9			29
614		10			19
615		17			29
616		21			38
617		16			33
618		12			23
619		12			23
620		11			24
621		19			33
622		12			26
623		18			30
624		18			33
625		22			36
626		17			31
627		17			26
628		13			22
629		11			29
630		17			27
631		18			26
632		11			23
633		14			34
634		14			24
635		15			27
636		12			29
637		14			30
638		14			24
639		15			32
640		17			24
641		14			33
642		18			29
643		17			25
644		13			29
645		21			31
646		13			28
647		14			28
648		18			30
649		15			24
650		14			28
651		12			23
652		17			29
653		15			30
654		19			29
655		14			33
656		12			23
657		14			24
658		15			25
659		14			32
660		19			27
661		18			33
662		20			37
663		13			29
664		19			37
665		19			29
666		14			31
667		20			32
668		16			26
669		10			26
670		19			29
671		18			33
672		20			27
673		14			27
674		16			23
675		16			28
676		20			31
677		12			23
678		13			29
679		12			23
680		14			33
681		8			24
682		10			23
683		15			28
684		18			22
685		29			36
686		16			31
687		18			30
688		10			25
689		11			20
690		19			29
691		21			34
692		20			29
693		17			28
694		17			30
695		16			29
696		12			25
697		19			34
698		20			30
699		18			26
700		13			25
701		11			24
702		19			31
703		12			24
704		15			26
705		20			26
706		20			30
707		20			33
708		15			39
709		12			22
710		16			25
711		14			29
712		13			33
713		21			31
714		15			26
715		20			32
716		13			28
717		20			32
718		17			37
719		14			24
720		20			30
721		13			29
722		19			26
723		14			22
724		14			29
725		14			23
726		13			31
727		24			37
728		18			28
729		23			33
730		16			23
731		20			35
732		20			42
733		13			30
734		17			26
735		10			23
736		14			28
737		14			28
738		19			34
739		20			34
740		16			25
741		12			27
742		12			20
743		15			29
744		13			29
745		15			26
746		17			34
747		11			25
748		20			34
749		15			32
750		19			32
751		20			27
752		14			31
753		12			28
754		23			33
755		12			23
756		16			29
757		22			35
758		13			26
759		14			35
760		12			22
761		12			27
762		16			30
763		16			23
764		13			35
765		21			26
766		13			24
767		14			30
768		11			24
769		14			26
770		10			22
771		13			24
772		15			27
773		23			32
774		21			37
775		13			20
776		6			24
777		11			25
778		12			26
779		13			27
780		20			29
781		13			27
782		18			28
783		19			32
784		20			29
785		20			24
786		14			32
787		18			27
788		13			26
789		14			30
790		16			23
791		19			26
792		16			38
793		16			32
794		15			33
795		13			23
796		11			25
797		15			32
798		16			27
799		14			27
800		14			22
801		17			28
802		9			26
803		16			31
804		21			30
805		15			27
806		13			29
807		12			28
808		10			19
809		11			30
810		14			27
811		14			25
812		14			24
813		21			36
814		16			24
815		18			22
816		17			33
817		17			29
818		18			27
819		12			25
820		17			32
821		16			27
822		11			29
823		18			24
824		12			24
825		13			27
826		15			29
827		14			24
828		22			31
829		14			21
830		18			22
831		15			25
832		11			25
833		18			33
834		13			21
835		15			22
836		18			31
837		10			23
838		10			30
839		12			29
840		18			31
841		18			29
842		17			28
843		14			30
844		14			22
845		19			32
846		19			26
847		14			23
848		14			29
849		17			33
850		16			32
851		19			29
852		14			26
853		13			28
854		15			21
855		13			27
856		18			39
857		15			25
858		12			22
859		19			39
860		18			31
861		21			32
862		10			18
863		12			25
864		16			29
865		12			25
866		9			25
867		16			30
868		12			26
869		13			31
870		20			31
871		10			20
872		20			31
873		16			28
874		15			28
875		11			25
876		17			28
877		21			31
878		12			21
879		12			21
880		16			27
881		9			26
882		20			29
883		23			28
884		14			30
885		16			30
886		18			22
887		15			29
888		20			32
889		14			27
890		16			27
891		14			28
892		13			27
893		13			27
894		17			35
895		17			34
896		24			28
897		18			31
898		13			29
899		19			29
900		14			26
901		14			26
902		12			28
903		12			29
904		18			27
905		8			27
906		15			29
907		10			19
908		13			30
909		16			33
910		8			23
911		15			36
912		14			28
913		17			30
914		12			23
915		14			28
916		16			35
917		11			26
918		11			26
919		9			24
920		10			22
921		12			20
922		18			32
923		20			29
924		18			25
925		16			20
926		13			27
927		7			19
928		17			24
929		10			24
930		16			30
931		20			29
932		11			29
933		12			25
934		22			34
935		12			23
936		14			22
937		20			30
938		31			41
939		15			27
940		16			33
941		13			25
942		21			33
943		21			32
944		20			38
945		16			27
946		19			25
947		11			24
948		18			31
949		15			32
950		16			29
951		9			27
952		14			29
953		19			31
954		13			19
955		12			26
956		15			24
957		14			23
958		16			28
959		16			29
960		18			28
961		13			32
962		10			23
963		16			30
964		16			28
965		27			38
966		15			30
967		15			24
968		14			32
969		20			29
970		15			26
971		20			30
972		12			31
973		14			26
974		14			29
975		11			24
976		9			24
977		25			35
978		18			37
979		11			19
980		21			39
981		18			33
982		14			25
983		17			30
984		20			35
985		16			31
986		18			27
987		13			26
988		14			22
989		10			19
990		19			31
991		15			33
992		20			35
993		21			32
994		16			36
995		17			29
996		10			23
997		15			30
998		17			28
