Value	Indegree	Outdegree
428		34			22
216		34			14
218		34			21
221		34			21
895		34			17
454		34			16
934		34			22
239		34			20
242		34			19
251		34			18
259		33			18
260		33			14
522		33			16
267		33			18
133		33			15
135		33			20
137		33			18
551		33			17
279		33			19
232		33			17
299		33			22
612		33			15
617		33			16
621		33			19
624		33			18
156		33			14
641		33			14
162		33			14
655		33			14
661		33			18
334		33			17
671		33			18
680		33			14
707		33			20
712		33			13
729		33			23
754		33			23
381		33			17
394		33			15
794		33			15
816		33			17
413		33			14
415		33			22
833		33			18
849		33			17
438		33			20
225		33			16
909		33			16
460		33			17
231		33			15
940		33			16
942		33			21
981		33			18
122		33			17
991		33			15
248		33			19
124		33			22
528		32			11
271		32			14
136		32			13
565		32			14
567		32			15
570		32			18
581		32			20
589		32			20
301		32			15
606		32			15
152		32			21
639		32			15
321		32			21
659		32			14
667		32			20
353		32			16
715		32			20
717		32			20
360		32			21
180		32			15
749		32			15
750		32			19
773		32			23
193		32			18
783		32			19
786		32			14
793		32			16
797		32			15
404		32			17
405		32			17
101		32			23
204		32			16
820		32			17
412		32			19
416		32			15
208		32			17
418		32			17
845		32			19
850		32			16
861		32			21
949		32			15
108		32			20
888		32			20
224		32			14
453		32			23
993		32			21
922		32			18
116		32			16
943		32			21
472		32			16
476		32			19
961		32			13
481		32			16
968		32			14
493		32			21
252		32			21
510		32			11
534		31			15
535		31			13
547		31			16
573		31			16
574		31			15
146		31			17
590		31			21
295		31			16
591		31			14
599		31			21
306		31			14
155		31			18
626		31			17
315		31			14
645		31			21
323		31			22
163		31			20
327		31			15
666		31			14
168		31			14
676		31			20
686		31			16
877		31			21
348		31			21
702		31			19
354		31			17
713		31			21
178		31			15
362		31			19
726		31			13
367		31			19
185		31			17
752		31			14
190		31			16
384		31			21
870		31			20
389		31			16
397		31			16
803		31			16
828		31			22
414		31			14
207		31			22
836		31			18
840		31			18
420		31			16
860		31			18
496		31			15
869		31			13
872		31			20
440		31			18
897		31			18
449		31			17
226		31			18
465		31			18
233		31			20
948		31			18
953		31			19
483		31			15
972		31			12
985		31			16
990		31			19
253		31			17
255		30			18
257		30			13
258		30			14
262		30			16
264		30			17
537		30			8
273		30			13
556		30			20
139		30			13
285		30			17
577		30			15
885		30			16
487		30			18
983		30			17
601		30			17
602		30			14
302		30			15
607		30			10
623		30			18
317		30			17
637		30			14
320		30			20
648		30			18
653		30			15
164		30			15
963		30			16
171		30			17
687		30			18
694		30			17
698		30			20
350		30			19
706		30			20
966		30			15
356		30			13
720		30			20
480		30			15
733		30			13
379		30			18
762		30			16
767		30			14
838		30			10
789		30			14
200		30			19
401		30			15
804		30			21
100		30			18
809		30			11
843		30			14
425		30			11
427		30			14
867		30			16
109		30			19
439		30			11
220		30			16
884		30			14
442		30			16
222		30			13
913		30			17
458		30			16
930		30			16
467		30			21
937		30			20
908		30			13
477		30			17
479		30			17
240		30			18
121		30			15
491		30			14
997		30			15
971		30			20
126		30			18
261		29			18
530		29			13
266		29			13
134		29			12
923		29			20
470		29			15
549		29			18
473		29			15
562		29			15
282		29			13
569		29			17
142		29			12
578		29			15
289		29			19
144		29			15
587		29			14
588		29			21
147		29			12
592		29			16
296		29			13
597		29			14
604		29			17
303		29			19
151		29			13
613		29			9
898		29			13
615		29			17
822		29			11
629		29			11
636		29			12
642		29			18
644		29			13
652		29			17
654		29			19
663		29			13
665		29			19
670		29			19
336		29			14
678		29			13
169		29			13
339		29			15
690		29			19
692		29			20
695		29			16
351		29			14
711		29			14
721		29			13
724		29			14
743		29			15
744		29			13
495		29			17
932		29			11
187		29			17
756		29			16
887		29			15
199		29			14
780		29			20
784		29			20
201		29			16
198		29			17
399		29			11
806		29			13
407		29			15
817		29			17
410		29			18
826		29			15
380		29			11
210		29			16
419		29			17
848		29			14
105		29			14
851		29			19
931		29			20
864		29			16
437		29			11
839		29			12
841		29			18
882		29			20
899		29			19
903		29			12
906		29			15
456		29			12
455		29			19
114		29			13
230		29			16
952		29			14
238		29			13
959		29			16
969		29			20
974		29			14
950		29			16
995		29			17
498		29			19
499		29			14
502		29			18
128		28			9
512		28			13
229		28			18
131		28			15
533		28			14
960		28			18
542		28			20
544		28			19
344		28			16
883		28			23
247		28			16
276		28			18
138		28			16
559		28			19
564		28			17
140		28			14
571		28			17
286		28			14
575		28			8
287		28			17
469		28			16
915		28			14
107		28			11
603		28			14
304		28			20
309		28			17
646		28			13
647		28			14
650		28			14
332		28			19
492		28			17
675		28			16
683		28			15
693		28			17
347		28			14
352		28			17
176		28			15
451		28			14
716		28			13
386		28			22
876		28			17
728		28			18
736		28			14
737		28			14
874		28			15
372		28			18
753		28			12
378		28			13
250		28			17
902		28			12
123		28			17
782		28			18
403		28			13
202		28			12
896		28			24
964		28			16
446		28			11
853		28			13
873		28			16
807		28			12
842		28			17
891		28			14
447		28			15
801		28			17
450		28			16
228		28			18
462		28			12
464		28			14
237		28			13
958		28			16
346		28			19
912		28			14
243		28			14
998		28			17
509		28			22
514		27			11
515		27			17
855		27			13
443		27			15
263		27			17
531		27			16
945		27			16
810		27			14
541		27			12
468		27			19
892		27			13
277		27			20
554		27			17
568		27			14
104		27			14
986		27			18
596		27			14
305		27			14
787		27			18
821		27			16
311		27			11
488		27			14
630		27			17
115		27			15
161		27			15
371		27			11
325		27			18
779		27			13
951		27			9
660		27			19
194		27			17
672		27			20
673		27			14
818		27			18
170		27			16
939		27			15
120		27			18
359		27			17
741		27			12
751		27			20
188		27			15
489		27			16
426		27			17
772		27			15
761		27			12
393		27			16
119		27			16
197		27			17
799		27			14
781		27			13
179		27			15
825		27			13
904		27			18
890		27			16
213		27			12
429		27			16
432		27			12
436		27			13
893		27			13
880		27			16
889		27			14
805		27			15
377		27			19
459		27			21
189		27			15
905		27			8
926		27			13
244		27			17
635		27			15
798		27			16
478		27			18
249		27			19
173		27			17
504		27			18
900		26			14
627		26			17
918		26			11
127		26			16
745		26			15
132		26			16
868		26			12
538		26			17
269		26			12
852		26			14
272		26			16
765		26			21
172		26			14
791		26			19
563		26			15
283		26			20
284		26			19
235		26			19
291		26			17
586		26			18
270		26			18
298		26			16
497		26			12
409		26			8
532		26			17
153		26			16
313		26			18
631		26			18
901		26			14
970		26			15
778		26			12
576		26			16
669		26			10
366		26			14
181		26			15
452		26			14
668		26			16
622		26			12
338		26			16
340		26			18
973		26			14
333		26			16
605		26			16
699		26			18
175		26			11
256		26			14
165		26			11
714		26			15
734		26			17
364		26			17
106		26			14
513		26			12
335		26			15
330		26			11
769		26			14
326		26			14
955		26			12
846		26			19
788		26			13
99		26			22
203		26			15
500		26			13
566		26			16
475		26			21
722		26			19
219		26			14
368		26			21
705		26			20
560		26			18
917		26			11
463		26			14
758		26			13
802		26			9
704		26			15
881		26			9
158		26			9
987		26			13
561		26			20
444		26			17
505		26			15
281		26			16
517		25			13
129		25			13
223		25			14
118		25			11
543		25			11
390		25			11
557		25			15
552		25			12
540		25			16
579		25			13
310		25			15
145		25			7
688		25			10
593		25			11
227		25			12
924		25			18
154		25			13
111		25			11
933		25			12
490		25			12
506		25			20
445		25			11
324		25			7
322		25			15
658		25			15
819		25			12
215		25			15
337		25			14
643		25			17
866		25			9
946		25			19
166		25			14
598		25			11
740		25			16
777		25			11
747		25			11
430		25			16
292		25			15
857		25			15
941		25			13
811		25			14
206		25			13
796		25			11
982		25			14
375		25			11
696		25			12
212		25			11
875		25			11
406		25			13
710		25			16
863		25			12
700		25			13
831		25			15
319		25			12
832		25			11
865		25			12
130		24			13
391		24			13
657		24			14
620		24			11
776		24			6
585		24			15
649		24			15
766		24			13
548		24			17
278		24			17
827		24			14
785		24			20
245		24			13
553		24			14
771		24			13
681		24			8
956		24			15
482		24			11
435		24			12
316		24			16
638		24			14
526		24			13
824		24			12
520		24			15
929		24			10
976		24			9
928		24			17
209		24			16
967		24			15
768		24			11
812		24			14
814		24			16
385		24			11
431		24			19
719		24			14
823		24			18
141		24			12
402		24			13
457		24			11
484		24			11
217		24			11
975		24			11
634		24			14
703		24			12
947		24			11
701		24			11
919		24			9
280		24			12
125		24			9
160		24			15
246		24			12
640		24			17
725		23			14
837		23			10
677		23			12
611		23			15
730		23			16
755		23			12
293		23			12
183		23			9
594		23			9
241		23			12
297		23			15
411		23			9
546		23			10
679		23			12
288		23			8
555		23			9
847		23			14
790		23			16
341		23			20
957		23			14
501		23			13
486		23			16
392		23			12
935		23			12
527		23			9
618		23			12
507		23			11
674		23			16
521		23			11
619		23			12
572		23			11
519		23			11
910		23			8
143		23			10
682		23			10
545		23			14
632		23			11
996		23			10
962		23			10
763		23			16
651		23			12
307		23			11
914		23			12
795		23			13
735		23			10
656		23			12
174		23			14
373		23			10
448		22			15
844		22			14
422		22			10
382		22			14
628		22			13
830		22			18
184		22			14
684		22			18
988		22			14
370		22			15
314		22			15
800		22			14
760		22			12
770		22			10
815		22			18
558		22			12
582		22			11
328		22			6
275		22			14
709		22			12
387		22			12
920		22			10
723		22			14
835		22			15
524		22			10
936		22			14
150		22			7
858		22			12
369		22			13
503		22			12
508		22			10
886		22			18
424		22			12
363		22			12
157		21			11
595		21			10
829		21			14
211		21			10
195		21			12
879		21			12
610		21			9
383		21			12
433		21			9
349		21			13
878		21			12
854		21			15
159		21			11
834		21			13
357		20			12
921		20			12
689		20			11
182		20			9
742		20			12
494		20			8
300		20			15
775		20			13
102		20			11
925		20			16
871		20			10
600		20			6
149		20			12
927		19			7
808		19			10
954		19			13
979		19			11
907		19			10
614		19			10
365		19			11
516		19			12
254		19			8
989		19			10
862		18			10
167		18			13
331		17			9
329		17			12
214		17			9
0		0			0
